MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,microgravity_advantage_score,seed_score,density_ratio,mp_ratio,mp_compatible,target_sectors
02b32ae1a3,Ti4NbCo16Si7W,"['Si', 'Ti', 'Co', 'Nb', 'W']",tetragonal,I4mm,,-0.5673,-0.0236,52.53,65,8.26,2.19,True,"['battery', 'quantum', 'superalloy', 'defense']"
859a4ebe10,Hf3SiGeRu3Pt,"['Si', 'Ge', 'Ru', 'Hf', 'Pt']",hexagonal,P-6,,-0.8902,-0.0216,52.53,65,9.21,2.15,True,"['semiconductor', 'quantum', 'optical', 'defense']"
4d425d7462,Hf2TiSiGeMo,"['Si', 'Ti', 'Ge', 'Mo', 'Hf']",orthorhombic,Pmc2_1,0.002,-0.7182,-0.0422,52.54,65,5.71,2.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
de41030460,Zr3Re2SiGe2Ru,"['Si', 'Ge', 'Zr', 'Ru', 'Re']",orthorhombic,Amm2,0.0012,-0.7563,-0.0653,52.58,65,9.02,2.86,True,"['semiconductor', 'quantum', 'optical', 'defense']"
6eb8341fec,Zr3ReSi(GeRu)2,"['Si', 'Ge', 'Zr', 'Ru', 'Re']",orthorhombic,Amm2,,-0.8131,-0.0375,52.58,65,9.02,2.86,True,"['semiconductor', 'quantum', 'optical', 'defense']"
9d59217f90,SiGe3(SbPt)4,"['Si', 'Ge', 'Sb', 'Pt']",monoclinic,P2_1,,-0.515,-0.0789,52.59,65,9.21,2.26,True,"['semiconductor', 'quantum', 'optical']"
a78f2b6c2d,Zr3Re2SiGe2Rh,"['Si', 'Ge', 'Zr', 'Rh', 'Re']",orthorhombic,Amm2,0.0026,-0.7934,-0.0551,52.59,65,9.02,2.86,True,"['semiconductor', 'quantum', 'optical', 'defense']"
5dc09c3b84,K3Np2SnTe6,"['K', 'Sn', 'Te', 'Np']",monoclinic,C2/m,,-1.1244,-0.1383,52.6,65,8.48,2.15,True,['semiconductor']
28a65507e1,Ta2Ti2Be15(NbNi4)2,"['Be', 'Ti', 'Ni', 'Nb', 'Ta']",orthorhombic,Fmmm,,-0.3986,-0.0223,52.62,65,9.0,2.11,True,"['battery', 'quantum', 'superalloy', 'defense', 'energy']"
1eabdac841,TaTi3Be15(NbNi4)2,"['Be', 'Ti', 'Ni', 'Nb', 'Ta']",orthorhombic,Fmm2,,-0.3973,-0.0329,52.62,65,9.0,2.11,True,"['battery', 'quantum', 'superalloy', 'defense', 'energy']"
8ff542ba31,Ta3Ti2Be15NbNi8,"['Be', 'Ti', 'Ni', 'Nb', 'Ta']",orthorhombic,Fmm2,0.0048,-0.4022,-0.0217,52.62,65,9.0,2.11,True,"['battery', 'quantum', 'superalloy', 'defense', 'energy']"
6f42af2c89,Ta3TiBe15(NbNi4)2,"['Be', 'Ti', 'Ni', 'Nb', 'Ta']",orthorhombic,Fmm2,0.0008,-0.3993,-0.011,52.62,65,9.0,2.11,True,"['battery', 'quantum', 'superalloy', 'defense', 'energy']"
98f0cadf16,Cs7TaIn3As5,"['As', 'In', 'Cs', 'Ta']",triclinic,P-1,1.1096,-0.4377,-0.0473,51.16,65,8.9,10.89,False,"['semiconductor', 'quantum', 'optical']"
125d3b6139,Ta5TiReSi6W5,"['Si', 'Ti', 'Ta', 'W', 'Re']",triclinic,P1,0.006,-0.4725,-0.0334,51.18,65,9.02,2.19,True,"['quantum', 'superalloy', 'defense']"
9613bd9268,Ta10Al3Si2As,"['Al', 'Si', 'As', 'Ta']",orthorhombic,Fmm2,,-0.423,-0.0206,51.19,65,7.15,3.53,True,"['semiconductor', 'quantum', 'superalloy', 'optical']"
63814d7766,Zr3CoSiAsIr3,"['Si', 'Co', 'As', 'Zr', 'Ir']",hexagonal,P-6,0.0027,-0.9487,-0.0599,51.19,65,9.68,2.49,True,"['semiconductor', 'quantum', 'optical']"
9a95430436,TaNb2Cr2ReSi3,"['Si', 'Cr', 'Nb', 'Ta', 'Re']",orthorhombic,Amm2,,-0.4999,-0.0071,51.19,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
602497e3f3,Ta10Al2Si3Ge,"['Al', 'Si', 'Ge', 'Ta']",orthorhombic,Fmm2,0.0187,-0.4799,-0.0391,51.21,65,7.15,3.53,True,"['semiconductor', 'quantum', 'superalloy', 'optical']"
1b1752f71c,K8In7Ga(SnSe4)8,"['K', 'Ga', 'Se', 'In', 'Sn']",triclinic,P1,,-0.9505,-0.0049,51.24,65,8.5,1.67,True,"['semiconductor', 'quantum', 'optical']"
4aba5620d1,Nb3ReSi2TcGeMo,"['Si', 'Ge', 'Nb', 'Mo', 'Tc', 'Re']",monoclinic,Pm,,-0.5218,-0.0725,60.42,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
ee5d0e463f,Sc4ZnSi3(GeIr2)3,"['Si', 'Sc', 'Zn', 'Ge', 'Ir']",triclinic,P1,0.2878,-0.934,-0.0302,60.49,65,9.68,3.93,True,"['semiconductor', 'quantum', 'optical']"
b12c5e4bd5,Nb3ReSi2GeMo2,"['Si', 'Ge', 'Nb', 'Mo', 'Re']",monoclinic,Pm,0.0089,-0.5021,-0.0529,60.51,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
49c11a5094,HfTa9Si5Ge,"['Si', 'Ge', 'Hf', 'Ta']",triclinic,P1,0.0084,-0.6144,-0.0286,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0c3ab0a450,Hf8Ta12Si15Ge,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.002,-0.7374,-0.0748,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b8843c4605,Hf8Ta12Si9Ge7,"['Si', 'Ge', 'Hf', 'Ta']",triclinic,P1,0.0007,-0.6615,-0.0427,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
93ce400372,Hf3Ta7Si5Ge,"['Si', 'Ge', 'Hf', 'Ta']",triclinic,P1,0.0014,-0.6656,-0.0385,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
bdf21a71b7,Hf2Ta8Si5Ge,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,C2,0.0016,-0.6443,-0.0334,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
4dea7b5961,Hf8Ta2Si7Ge,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,P2_1,0.0013,-0.7969,-0.0617,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
625bc9502f,Hf4Ta4SiGe3,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.0106,-0.6056,-0.049,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
23c86c4613,Hf4Ta4Si3Ge,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.0029,-0.6661,-0.0564,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
1aafb89243,Hf16Ta4Si15Ge,"['Si', 'Ge', 'Hf', 'Ta']",triclinic,P1,0.0017,-0.7969,-0.0573,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
081000e1d7,Nd2CuSi2GeIr4,"['Si', 'Cu', 'Ge', 'Nd', 'Ir']",tetragonal,P-4m2,0.017,-0.8477,-0.0142,52.52,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical', 'defense']"
3561b1e8ae,K6Na3GaAsP3,"['Na', 'P', 'K', 'Ga', 'As']",hexagonal,P6_3/mmc,,-0.3809,-0.008,52.53,65,6.87,3.6,True,"['semiconductor', 'battery', 'quantum', 'optical']"
bc46ff1aae,Sc8Ta9Si8Ge8Mo3,"['Si', 'Sc', 'Ge', 'Mo', 'Ta']",monoclinic,Pm,,-0.7028,-0.0229,52.48,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
ffa5e45c08,Hf8Ta12SiGe15,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.001,-0.5529,-0.0524,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0fd137f4c7,Hf4Ta6Si5Ge3,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,P2_1,0.0039,-0.6739,-0.0476,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
c6d5ad170d,Hf4Ta6Si7Ge,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,P2_1,0.002,-0.7241,-0.0678,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b8cbf25e63,Hf8Ta12Si5Ge11,"['Si', 'Ge', 'Hf', 'Ta']",triclinic,P1,,-0.6119,-0.0438,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
bfdef46ce3,Hf8Ta12Si3Ge13,"['Si', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.0027,-0.5839,-0.0496,52.5,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
de2aba6a57,Hf4Ta2Si3GeW2,"['Si', 'Ge', 'Hf', 'Ta', 'W']",monoclinic,Pm,0.0059,-0.6616,-0.0517,59.6,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
40db9aa0b0,Hf6Sc2Ta4Nb8Si15Ge,"['Si', 'Sc', 'Ge', 'Nb', 'Hf', 'Ta']",triclinic,P1,,-0.7906,-0.0818,59.61,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8531cc2db5,Zr2TaRe3SiGe2,"['Si', 'Ge', 'Zr', 'Ta', 'Re']",orthorhombic,Amm2,0.0226,-0.5893,-0.0724,59.92,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
496873888d,Ti3Nb3Si2(Ge2Os3)2,"['Si', 'Ti', 'Ge', 'Nb', 'Os']",monoclinic,Cm,,-0.5174,-0.0141,59.95,65,9.7,2.73,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
bc0ec4db84,Ti5NbSi2(Ge2Os3)2,"['Si', 'Ti', 'Ge', 'Nb', 'Os']",monoclinic,Cm,,-0.6008,-0.025,59.95,65,9.7,2.73,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
735dcc03b9,Cs7TaIn3As2P3,"['P', 'As', 'In', 'Cs', 'Ta']",triclinic,P-1,1.1152,-0.4296,-0.0252,60.2,65,9.15,10.89,False,"['semiconductor', 'quantum', 'optical']"
8a77309159,Hf4Ta4SiAs3,"['Si', 'As', 'Hf', 'Ta']",monoclinic,Pm,0.0016,-0.7245,-0.0411,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
1d86058716,Hf16Ta4Si15As,"['Si', 'As', 'Hf', 'Ta']",triclinic,P1,0.0102,-0.8145,-0.0586,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
c6bf9444e8,Hf18Ta2Si15As,"['Si', 'As', 'Hf', 'Ta']",triclinic,P1,0.0023,-0.8131,-0.0416,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
809c5dc0d4,Hf19TaSi15As,"['Si', 'As', 'Hf', 'Ta']",triclinic,P1,,-0.8108,-0.0314,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
c971b15e3a,Hf8Ta12Si15As,"['Si', 'As', 'Hf', 'Ta']",triclinic,P1,0.0029,-0.7366,-0.0565,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2cda91fdc9,Hf3Ta7Si5As,"['Si', 'As', 'Hf', 'Ta']",triclinic,P1,0.0095,-0.6795,-0.0196,52.44,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
ed6bef5d85,Zr3SiGeAsRu3,"['Si', 'Ge', 'As', 'Zr', 'Ru']",hexagonal,P-6,0.0201,-0.9021,-0.0399,52.45,65,5.31,2.39,True,"['semiconductor', 'quantum', 'optical']"
d302decb53,Ho2Si6As(IrRh3)3,"['Si', 'As', 'Rh', 'Ho', 'Ir']",trigonal,P3,0.0019,-0.9189,-0.0688,52.46,65,9.68,2.49,True,"['semiconductor', 'quantum', 'optical', 'defense']"
d403aa4fd8,Hf3SiAsRu3Pt,"['Si', 'As', 'Ru', 'Hf', 'Pt']",hexagonal,P-6,0.0129,-0.9206,-0.0437,52.46,65,9.21,2.39,True,"['semiconductor', 'quantum', 'optical', 'defense']"
a9b64ef496,Ho2Si6As(IrRh)6,"['Si', 'As', 'Rh', 'Ho', 'Ir']",trigonal,P-3,0.0077,-0.898,-0.0951,52.46,65,9.68,2.49,True,"['semiconductor', 'quantum', 'optical', 'defense']"
97d1611b2b,Sc8Ta11Si15GeMo,"['Si', 'Sc', 'Ge', 'Mo', 'Ta']",triclinic,P1,,-0.7591,-0.0761,52.48,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
185f4cd5ac,K8In5Ga3(SnSe4)8,"['K', 'Ga', 'Se', 'In', 'Sn']",triclinic,P1,,-0.9597,-0.0143,51.24,65,8.5,1.67,True,"['semiconductor', 'quantum', 'optical']"
3456434f14,Cs7TaTl2InAs5,"['As', 'In', 'Cs', 'Ta', 'Tl']",triclinic,P-1,1.0638,-0.426,-0.0865,51.24,65,8.9,10.89,False,"['semiconductor', 'quantum', 'optical']"
e5d63b5472,Hf3ScSiGe5Ir7,"['Si', 'Sc', 'Ge', 'Hf', 'Ir']",monoclinic,Cm,0.0023,-0.8363,-0.0506,51.25,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical', 'defense']"
8d030db39a,Hf3ScSi2Ge4Ir7,"['Si', 'Sc', 'Ge', 'Hf', 'Ir']",monoclinic,C2,0.0074,-0.8835,-0.0603,51.25,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical', 'defense']"
2479ec8389,Ta6Re2Si6Mo3W,"['Si', 'Mo', 'Ta', 'W', 'Re']",orthorhombic,Imm2,0.009,-0.533,-0.0615,51.27,65,9.02,2.19,True,"['quantum', 'superalloy', 'defense']"
116d911149,Hf4Sc2Si3(GeOs2)3,"['Si', 'Sc', 'Ge', 'Hf', 'Os']",triclinic,P1,0.0109,-0.7829,-0.0459,51.28,65,9.7,2.73,True,"['semiconductor', 'quantum', 'optical', 'defense']"
2ca18adaec,HfTa2Nb(SiIr)4,"['Si', 'Nb', 'Hf', 'Ta', 'Ir']",monoclinic,Pm,0.0104,-0.9015,-0.0742,51.28,65,9.68,1.95,True,"['quantum', 'superalloy', 'defense']"
bd67809a0f,HfTaNb2(SiIr)4,"['Si', 'Nb', 'Hf', 'Ta', 'Ir']",monoclinic,Pm,,-0.9135,-0.0764,51.28,65,9.68,1.95,True,"['quantum', 'superalloy', 'defense']"
cf24451189,Hf3Sc3SiGe5Os6,"['Si', 'Sc', 'Ge', 'Hf', 'Os']",monoclinic,Cm,0.0077,-0.6925,-0.038,51.28,65,9.7,2.73,True,"['semiconductor', 'quantum', 'optical', 'defense']"
e68cc884fa,Hf10ReSiSb4,"['Si', 'Sb', 'Hf', 'Re']",tetragonal,I422,0.0029,-0.5714,-0.0284,51.28,65,9.02,3.83,True,"['semiconductor', 'quantum', 'superalloy', 'defense']"
5bcbcd215e,Ta6Co16Si6As,"['Si', 'Co', 'As', 'Ta']",cubic,Fm-3m,0.0013,-0.5471,-0.0197,51.29,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical']"
054bba71f4,ThU3Si5GeOs7,"['Si', 'Ge', 'Os', 'Th', 'U']",monoclinic,Cm,0.0004,-0.8739,-0.3519,51.31,65,9.7,2.73,True,"['semiconductor', 'quantum', 'optical', 'energy']"
6fef91bed7,Ta2Nb4ReSi6Mo5,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",monoclinic,Cm,0.0031,-0.555,-0.0537,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
2efd31c510,Ta2NbReSi3Mo2,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",monoclinic,Pm,0.0078,-0.5551,-0.0627,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
44619f660b,Ta2Nb4Re5Si6Mo,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",monoclinic,C2,0.0047,-0.5282,-0.0397,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
ef20e8ba4d,TaNb5ReSi6Mo5,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,,-0.5559,-0.0513,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
3e9467b1b2,Ta3Nb3Re5Si6Mo,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,0.0032,-0.523,-0.0364,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
f6bca18fa0,Ta4Nb2ReSi6Mo5,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,0.0044,-0.5529,-0.0585,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
e5c7dd4680,Ta3Nb3ReSi6Mo5,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,0.0195,-0.5535,-0.0556,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
92a9e3edf0,Ta5NbReSi6Mo5,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,0.0318,-0.5523,-0.0624,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
0fc4f38ff9,TaNbReSi2Mo,"['Si', 'Nb', 'Mo', 'Ta', 'Re']",triclinic,P1,0.0024,-0.5515,-0.0578,52.29,65,9.02,2.05,True,"['quantum', 'superalloy', 'defense']"
d712da63de,Tb8Hf10Ta2Si15Ge,"['Si', 'Ge', 'Tb', 'Hf', 'Ta']",triclinic,P1,0.0016,-0.8193,-0.0345,52.34,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
6322e7a9d2,Hf18Re7SiAsW,"['Si', 'As', 'Hf', 'W', 'Re']",trigonal,P3m1,0.0013,-0.3803,-0.0063,60.99,65,9.02,3.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
6e1558c052,Ta3ReSi2GeMo2,"['Si', 'Ge', 'Mo', 'Ta', 'Re']",monoclinic,Pm,0.0108,-0.4845,-0.0697,61.01,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
76157fc8f9,TaMn2Nb(PO4)6,"['O', 'P', 'Mn', 'Nb', 'Ta']",trigonal,R3,1.4334,-2.654,-0.0076,52.14,65,9.15,10.38,False,"['battery', 'quantum', 'superalloy', 'defense']"
89fc3d8f31,Ta4Co3Si3AsRu,"['Si', 'Co', 'As', 'Ru', 'Ta']",monoclinic,Pm,0.0025,-0.6496,-0.0269,52.16,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
c62fd734d4,Sc4ZnSi6(IrRh)3,"['Si', 'Sc', 'Zn', 'Rh', 'Ir']",monoclinic,Cm,0.118,-1.0073,-0.0043,52.17,65,9.68,3.93,True,"['semiconductor', 'optical', 'defense']"
acdd03022a,Sc4ZnSi6(Ir2Rh)2,"['Si', 'Sc', 'Zn', 'Rh', 'Ir']",monoclinic,C2,0.1843,-1.0117,-0.0027,52.17,65,9.68,3.93,True,"['semiconductor', 'optical', 'defense']"
872ed86b67,Ti4Co6Si6Os,"['Si', 'Ti', 'Co', 'Os']",cubic,Im-3m,0.1908,-0.7379,-0.029,52.19,65,9.7,1.96,True,"['battery', 'quantum', 'superalloy']"
3d7bae2d54,Hf2Nb4Co16Si6As,"['Si', 'Co', 'As', 'Nb', 'Hf']",orthorhombic,Imm2,,-0.5679,-0.0097,52.19,65,5.71,2.52,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
f65f85f011,HfNbCo2SiAs,"['Si', 'Co', 'As', 'Nb', 'Hf']",orthorhombic,Pmc2_1,0.0017,-0.769,-0.0075,52.19,65,5.71,2.52,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2675a6cb2d,Hf4Nb2Co16Si6As,"['Si', 'Co', 'As', 'Nb', 'Hf']",orthorhombic,Imm2,0.0013,-0.6181,-0.0128,52.19,65,5.71,2.52,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
4992f30cd8,Hf4Nb2Co4Si5As,"['Si', 'Co', 'As', 'Nb', 'Hf']",orthorhombic,Amm2,0.01,-0.8202,-0.019,52.19,65,5.71,2.52,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
5d0a7db995,Hf4Nb2Co4Si5Ge,"['Si', 'Co', 'Ge', 'Nb', 'Hf']",orthorhombic,Amm2,0.0009,-0.7939,-0.0289,52.23,65,5.71,2.27,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
6034b54bcb,CaSiGe2AsRh6,"['Si', 'Ca', 'Ge', 'As', 'Rh']",orthorhombic,Amm2,0.0083,-0.7614,-0.0683,51.32,65,8.01,2.05,True,"['semiconductor', 'quantum', 'optical']"
e30f9eb53a,CaSiGe(AsRh3)2,"['Si', 'Ca', 'Ge', 'As', 'Rh']",orthorhombic,Amm2,,-0.7612,-0.0587,51.32,65,8.01,2.05,True,"['semiconductor', 'quantum', 'optical']"
4fd74da969,Dy8Ta6Nb5Si15GeW,"['Si', 'Ge', 'Nb', 'Dy', 'Ta', 'W']",triclinic,P1,,-0.7641,-0.0847,61.76,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
fc1b345d5b,Hf18TaRe7SiAs,"['Si', 'As', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,,-0.38,-0.0135,61.92,65,9.02,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e992854655,Hf18Re6SiAsW2,"['Si', 'As', 'Hf', 'W', 'Re']",hexagonal,P-6m2,,-0.3637,-0.0082,61.94,65,9.02,3.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0a5148d911,Hf18Re3SiAsW5,"['Si', 'As', 'Hf', 'W', 'Re']",hexagonal,P-6m2,0.0023,-0.3042,-0.0046,61.94,65,9.02,3.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
5ddbf30952,Hf2TaRe3SiGe2,"['Si', 'Ge', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,,-0.5892,-0.1059,61.99,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
96bc2a65c7,Y8Ta3Nb8Si15GeW,"['Si', 'Ge', 'Y', 'Nb', 'Ta', 'W']",triclinic,P1,,-0.7827,-0.0844,62.09,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e5ac054545,Zr2NbRe3Si2Ge,"['Si', 'Ge', 'Zr', 'Nb', 'Re']",monoclinic,Pm,,-0.6523,-0.0613,62.86,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
773600b9f7,Ta10AlSi4As,"['Al', 'Si', 'As', 'Ta']",tetragonal,I422,0.004,-0.5315,-0.0184,52.13,65,7.15,3.53,True,"['semiconductor', 'quantum', 'superalloy', 'optical']"
5a7624baf4,Zr2NbRe2Si3Ru,"['Si', 'Zr', 'Nb', 'Ru', 'Re']",monoclinic,Pm,0.0193,-0.7489,-0.0239,52.13,65,9.02,2.05,True,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
e2914c976d,Zr6TaTi3Si5Ge,"['Si', 'Ti', 'Ge', 'Zr', 'Ta']",triclinic,P1,0.0018,-0.824,-0.0294,52.14,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical']"
3f470f492d,Ta3Si2TcGeMo2,"['Si', 'Ge', 'Mo', 'Tc', 'Ta']",monoclinic,Pm,,-0.5269,-0.0761,52.14,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0619061bdf,Hf2TaSiGeW,"['Si', 'Ge', 'Hf', 'Ta', 'W']",orthorhombic,Pmc2_1,0.0189,-0.6253,-0.0379,60.54,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8cdfdf2410,TaTi5Si2(Ge2Os3)2,"['Si', 'Ti', 'Ge', 'Ta', 'Os']",monoclinic,Cm,0.0032,-0.5935,-0.0337,60.55,65,9.7,2.73,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e8249235c6,Hf2Zr6Ti2Nb10Si15Ge,"['Si', 'Ti', 'Ge', 'Zr', 'Nb', 'Hf']",triclinic,P1,,-0.8519,-0.0963,60.57,65,5.71,2.27,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
449b8fda48,Hf18TiRe7SiGe,"['Si', 'Ti', 'Ge', 'Hf', 'Re']",trigonal,P3m1,,-0.3676,-0.0185,60.64,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
02462d4156,Hf2NbRe3Si2Ge,"['Si', 'Ge', 'Nb', 'Hf', 'Re']",monoclinic,Pm,0.0124,-0.6604,-0.0553,60.68,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7514ac29a3,Ti2NbRe3Si2Ge,"['Si', 'Ti', 'Ge', 'Nb', 'Re']",monoclinic,Pm,0.0134,-0.6221,-0.053,60.75,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
9640861d03,TiNb2Re3Si2Ge,"['Si', 'Ti', 'Ge', 'Nb', 'Re']",monoclinic,Pm,,-0.534,-0.0397,60.75,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
d8c8361919,Li3Y3TlSiGe,"['Li', 'Si', 'Ge', 'Y', 'Tl']",hexagonal,P-6,,-0.5971,-0.049,60.84,65,9.96,3.96,True,"['semiconductor', 'quantum', 'optical']"
1af01fcc9d,Cs13TaTi(In3P5)2,"['P', 'Ti', 'In', 'Cs', 'Ta']",triclinic,P1,1.1,-0.4282,-0.0293,61.02,65,9.15,10.89,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
15f5c49cbf,Hf2TaRe3Si2Ge,"['Si', 'Ge', 'Hf', 'Ta', 'Re']",monoclinic,Pm,0.0112,-0.6551,-0.0746,61.04,65,9.02,2.86,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
04c4eaba74,Zr16Ta3NbSi15Ge,"['Si', 'Ge', 'Zr', 'Nb', 'Ta']",triclinic,P1,,-0.8726,-0.0431,61.09,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
cdd41a0737,Hf18Re2SiMo6As,"['Si', 'As', 'Mo', 'Hf', 'Re']",hexagonal,P-6m2,0.0093,-0.2873,-0.0044,61.14,65,9.02,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
