MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,NSites,Density,microgravity_advantage_score,density_contrast_score,crystal_quality_score,containerless_score,commercial_score,novelty_score,target_sectors,_n_elements
d34d5c4464,Li12NbReN8,"['Li', 'N', 'Nb', 'Re']",tetragonal,P-4m2,2.1974,-0.8707,-0.02,22,3.5226,87.46,26.989,4.0,3.0,9.0,2.0,"['superalloy', 'defense', 'energy']",4
e8eb5baec6,Li4CoNi8P7Ir,"['Li', 'P', 'Co', 'Ni', 'Ir']",monoclinic,Pm,0.0128,-0.6441,-0.03,21,6.2929,87.43,28.478,2.0,3.0,9.0,2.5,"['battery', 'superalloy']",5
80684c4a64,Li2Dy5Nb2(P4Ir5)3,"['Li', 'P', 'Nb', 'Dy', 'Ir']",monoclinic,Pm,0.0013,-0.9687,-0.0869,36,12.6428,87.43,28.476,2.0,3.0,9.0,2.5,"['battery', 'defense', 'energy']",5
183d8ca216,Li6CdIn11Ir6,"['Li', 'Cd', 'In', 'Ir']",orthorhombic,Pmm2,0.0034,-0.3037,-0.0017,24,10.1395,87.41,28.55,4.5,3.0,6.0,2.0,"['semiconductor', 'optical']",4
f8d92d66bc,Li12GeP7Pt8,"['Li', 'P', 'Ge', 'Pt']",monoclinic,P2,,-0.7399,-0.0904,28,6.7655,87.36,27.447,4.0,2.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
e8dc05de46,LiTa3Co4SbAs3,"['Li', 'Co', 'As', 'Sb', 'Ta']",orthorhombic,I222,1.0028,-0.4745,-0.0498,12,9.8524,87.23,20.808,7.5,3.0,13.5,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy']",5
d7f559e171,LiTb16CdIn2Ir3Pt,"['Li', 'Cd', 'In', 'Tb', 'Ir', 'Pt']",monoclinic,Cm,,-0.5388,-0.006,24,9.3991,87.15,28.523,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
753601c77d,LiEr16Cd2InIrPt3,"['Li', 'Cd', 'In', 'Er', 'Ir', 'Pt']",triclinic,P1,,-0.5837,-0.0027,24,10.0576,87.11,28.503,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
f2799cf416,Li2Ta3Nb3(Co4P3)4,"['Li', 'P', 'Co', 'Nb', 'Ta']",hexagonal,P-62m,0.0,-0.763,-0.0152,36,8.0927,86.96,21.022,3.5,3.0,18.0,2.5,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",5
1f8c020d19,LiTi(NbPt6)2,"['Li', 'Ti', 'Nb', 'Pt']",trigonal,P3m1,0.0102,-0.6719,-0.032,16,17.1809,86.9,27.243,1.0,3.0,12.0,2.0,"['battery', 'quantum', 'superalloy', 'energy']",4
aece1cb715,LiTi2NbPt12,"['Li', 'Ti', 'Nb', 'Pt']",trigonal,P3m1,0.0013,-0.7232,-0.0327,16,17.0903,86.9,27.243,1.0,3.0,12.0,2.0,"['battery', 'quantum', 'superalloy', 'energy']",4
a38286ddf4,Li5Ti(Ge3Ir2)2,"['Li', 'Ti', 'Ge', 'Ir']",cubic,P-43m,0.0171,-0.5173,-0.0922,16,9.4755,86.88,28.736,4.0,3.0,6.0,2.0,"['battery', 'quantum']",4
443692a509,LiTa2Nb(SbRh)4,"['Li', 'Nb', 'Rh', 'Sb', 'Ta']",tetragonal,I-42m,0.6809,-0.5666,-0.0618,12,9.4756,86.83,20.88,6.0,3.0,15.0,2.5,"['quantum', 'superalloy', 'defense', 'energy']",5
fd050967ac,LiTaNb2(SbRh)4,"['Li', 'Nb', 'Rh', 'Sb', 'Ta']",tetragonal,I-4,0.6123,-0.5769,-0.0661,12,8.8893,86.83,20.88,6.0,3.0,15.0,2.5,"['quantum', 'superalloy', 'defense', 'energy']",5
24f5c6e3a0,Li6HfNb5Ir12,"['Li', 'Nb', 'Hf', 'Ir']",orthorhombic,Pmmm,0.0061,-0.5366,-0.0143,24,13.9521,86.62,28.537,0.5,3.0,10.5,2.0,"['superalloy', 'defense', 'energy']",4
c34c48189b,LiZn2In9Ir4,"['Li', 'Zn', 'In', 'Ir']",monoclinic,P2/m,0.0062,-0.2384,-0.0291,16,9.0907,86.53,28.581,4.0,3.0,6.0,2.0,"['semiconductor', 'optical']",4
bceea1b3c2,Li8SiSb3Pt4,"['Li', 'Si', 'Sb', 'Pt']",cubic,P-43m,,-0.7237,-0.0366,16,8.3213,86.47,27.389,6.0,2.0,6.0,2.0,"['semiconductor', 'quantum']",4
c87673e4e4,Li8Zn3SiPt4,"['Li', 'Si', 'Zn', 'Pt']",cubic,P-43m,,-0.5972,-0.0599,16,8.0862,86.46,27.384,6.0,2.0,6.0,2.0,"['semiconductor', 'optical']",4
18d9c54815,Li4Cd3In5Ir4,"['Li', 'Cd', 'In', 'Ir']",monoclinic,Pm,0.0052,-0.2705,-0.0076,16,10.1428,86.46,28.55,4.0,3.0,6.0,2.0,"['semiconductor', 'optical']",4
3191b435d9,Li2SbIr3S8,"['Li', 'S', 'Sb', 'Ir']",trigonal,R-3m,0.8007,-0.909,-0.0348,14,5.9078,86.36,28.839,6.0,3.0,3.0,2.0,['battery'],4
66d7e9a0c8,Li2P7(IrRu3)3,"['Li', 'P', 'Ru', 'Ir']",hexagonal,P-6,0.0013,-0.5372,-0.0809,21,9.5215,86.34,28.915,3.5,3.0,6.0,2.0,"['battery', 'defense']",4
67bbf7b8d1,Li5P12Ir16Rh3,"['Li', 'P', 'Rh', 'Ir']",hexagonal,P-62m,0.0078,-0.6029,-0.0829,36,11.8103,86.34,28.916,3.5,3.0,6.0,2.0,"['battery', 'defense']",4
c5813ca814,Li2P7(IrRu)6,"['Li', 'P', 'Ru', 'Ir']",hexagonal,P-6,0.0103,-0.5602,-0.1036,21,11.0346,86.34,28.915,3.5,3.0,6.0,2.0,"['battery', 'defense']",4
bcfe3d64b9,Li5P12Ir16Ru3,"['Li', 'P', 'Ru', 'Ir']",hexagonal,P-62m,0.0022,-0.5785,-0.1002,36,11.8043,86.34,28.915,3.5,3.0,6.0,2.0,"['battery', 'defense']",4
ee056bf6d3,Li2Ta2Nb4Fe(Co5P4)3,"['Li', 'P', 'Fe', 'Co', 'Nb', 'Ta']",monoclinic,Pm,,-0.7667,-0.0129,36,7.7244,86.32,20.822,2.0,3.0,19.5,3.0,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",6
260d8544ee,Li3Th5(P3Ir4)4,"['Li', 'P', 'Ir', 'Th']",hexagonal,P-62m,0.0023,-0.9163,-0.1592,36,13.2531,86.3,28.895,3.5,3.0,6.0,2.0,"['battery', 'energy']",4
63771f949e,Li3La5(P3Ir4)4,"['Li', 'P', 'La', 'Ir']",hexagonal,P-62m,0.0036,-0.8856,-0.0688,36,11.9075,86.23,28.865,3.5,3.0,6.0,2.0,"['battery', 'optical']",4
7d67ff7b82,Li3Sc5P12(IrRh3)4,"['Li', 'P', 'Sc', 'Rh', 'Ir']",hexagonal,P-6,0.0142,-0.9808,-0.0522,36,8.1733,86.22,28.697,3.5,3.0,6.0,2.5,"['battery', 'defense']",5
fcfb10abba,Li3Sc5P12(Ir5Rh3)2,"['Li', 'P', 'Sc', 'Rh', 'Ir']",hexagonal,P-62m,0.0037,-0.9227,-0.0614,36,9.7726,86.22,28.697,3.5,3.0,6.0,2.5,"['battery', 'defense']",5
f11c75701d,Li3Sc5P12Ir13Rh3,"['Li', 'P', 'Sc', 'Rh', 'Ir']",hexagonal,P-6,0.0033,-0.8913,-0.0701,36,10.6104,86.22,28.697,3.5,3.0,6.0,2.5,"['battery', 'defense']",5
3732fe434b,LiTb16Zn(InIr2)2,"['Li', 'Zn', 'In', 'Tb', 'Ir']",monoclinic,Cm,0.0087,-0.5104,-0.006,24,9.3986,86.15,28.246,4.0,3.0,6.0,2.5,"['semiconductor', 'optical']",5
bf39b152b9,LiTb16ZnInHgIr4,"['Li', 'Zn', 'In', 'Tb', 'Ir', 'Hg']",triclinic,P1,,-0.5085,-0.011,24,9.6764,86.13,28.073,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
48edd62365,LiHo16Cd(InIr2)2,"['Li', 'Cd', 'In', 'Ho', 'Ir']",monoclinic,Cm,0.0054,-0.5331,-0.0034,24,9.9404,86.08,28.216,4.0,3.0,6.0,2.5,"['semiconductor', 'optical']",5
c1ebc6b7ff,LiCaLa3Tc3(P3Ir4)4,"['Li', 'P', 'Ca', 'Tc', 'La', 'Ir']",hexagonal,P-6,,-0.7887,-0.0636,36,12.3578,86.04,28.45,3.5,3.0,6.0,3.0,"['battery', 'optical']",6
123b48083f,Li2Pr6Nd10CdInIr4,"['Li', 'Cd', 'In', 'Pr', 'Nd', 'Ir']",monoclinic,Cm,,-0.3942,-0.0081,24,7.7267,86.01,28.018,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
a2f1161c33,Li8CdGa3Pt4,"['Li', 'Ga', 'Cd', 'Pt']",cubic,P-43m,,-0.6185,-0.0097,16,8.3131,85.98,27.175,6.0,2.0,6.0,2.0,"['semiconductor', 'optical']",4
89daa5f385,LiTi12Re5Ir6,"['Li', 'Ti', 'Re', 'Ir']",orthorhombic,Pmmm,0.0067,-0.7237,-0.0072,24,12.2595,85.96,29.249,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
4f82acb9a0,Li2Tb16CdInIr3Pd,"['Li', 'Pd', 'Cd', 'In', 'Tb', 'Ir']",triclinic,P1,,-0.4512,-0.0073,24,8.913,85.96,27.999,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
7db4954a98,LiNb6IrS12,"['Li', 'S', 'Nb', 'Ir']",trigonal,P312,0.0164,-1.3795,-0.0195,20,5.1299,85.95,28.827,1.0,3.0,9.0,2.0,"['battery', 'defense', 'energy']",4
884bf8d727,LiDy2HoZnIn3Ir,"['Li', 'Zn', 'In', 'Dy', 'Ho', 'Ir']",monoclinic,Pm,,-0.5656,-0.0465,9,9.1804,85.95,27.992,4.0,3.0,6.0,3.0,"['semiconductor', 'optical']",6
c498d19d56,LiTaGa(SbPt)3,"['Li', 'Ga', 'Sb', 'Ta', 'Pt']",triclinic,P1,,-0.5975,-0.0256,18,10.7961,85.95,27.16,4.0,3.0,7.5,2.5,"['semiconductor', 'quantum']",5
7b21d578bb,LiNb8IrS16,"['Li', 'S', 'Nb', 'Ir']",trigonal,P-3m1,0.0101,-1.3786,-0.0157,26,4.9468,85.95,28.827,1.0,3.0,9.0,2.0,"['battery', 'defense', 'energy']",4
ef1d15d300,Na5LiP12(Ir7Rh2)2,"['Li', 'Na', 'P', 'Rh', 'Ir']",monoclinic,Pm,,-0.5817,-0.1019,36,10.9482,85.91,28.809,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
57b39f85bb,Li2La3Tc3(P3Ir4)4,"['Li', 'P', 'Tc', 'La', 'Ir']",hexagonal,P-62m,,-0.7475,-0.0645,36,12.3506,85.89,28.55,3.5,3.0,6.0,2.5,"['battery', 'optical']",5
b2773dbe9d,Li3Dy5P12(IrRh3)4,"['Li', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-62m,0.0018,-1.0373,-0.0931,36,9.6313,85.87,28.542,3.5,3.0,6.0,2.5,"['battery', 'defense']",5
1ac24b7543,LiTa5Si(NiP)3,"['Li', 'Si', 'P', 'Ni', 'Ta']",monoclinic,Cm,0.0002,-0.7436,-0.0065,13,11.2969,85.87,21.126,4.0,3.0,16.5,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
b15e094df9,Li3Dy5P12Ir13Ru3,"['Li', 'P', 'Ru', 'Dy', 'Ir']",hexagonal,P-6,0.0025,-0.9288,-0.0857,36,12.0116,85.87,28.541,3.5,3.0,6.0,2.5,"['battery', 'defense']",5
d46157c8fc,K4NaLi(H6Ir)2,"['H', 'Li', 'Na', 'K', 'Ir']",trigonal,R3m,3.2625,-0.4914,-0.2428,20,3.6027,85.86,29.12,4.0,3.0,4.5,2.5,['battery'],5
8c9cb93f11,Li3Ga8SnIr3,"['Li', 'Ga', 'Sn', 'Ir']",cubic,Pm-3m,0.0169,-0.4482,-0.0278,15,8.6774,85.86,28.622,6.0,3.0,3.0,2.0,['semiconductor'],4
b3e5ea6501,LiTaIn(SbPt)3,"['Li', 'In', 'Sb', 'Ta', 'Pt']",triclinic,P1,,-0.5787,-0.0258,18,10.7663,85.82,27.104,4.0,3.0,7.5,2.5,"['semiconductor', 'quantum']",5
c63c60478a,Li3La4Dy(P3Ir4)4,"['Li', 'P', 'La', 'Dy', 'Ir']",hexagonal,P-6,0.0022,-0.8935,-0.073,36,12.073,85.77,28.496,3.5,3.0,6.0,2.5,"['battery', 'optical']",5
cfc795f56d,Li2Mn3Ni3P7Ir6,"['Li', 'P', 'Mn', 'Ni', 'Ir']",hexagonal,P-6,0.002,-0.5816,-0.0573,21,10.1391,85.74,28.483,3.5,3.0,6.0,2.5,['battery'],5
b91dbdc1d6,LiTa3Co4(AsP)2,"['Li', 'P', 'Co', 'As', 'Ta']",monoclinic,Pm,0.0142,-0.6593,-0.0165,12,10.5478,85.63,21.017,4.0,3.0,16.5,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
38f4c73e00,LiTa3Co4As3P,"['Li', 'P', 'Co', 'As', 'Ta']",monoclinic,Pm,0.0124,-0.5698,-0.0281,12,10.6226,85.63,21.017,4.0,3.0,16.5,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
3e3cff9bac,Li3Ti2Ir6W,"['Li', 'Ti', 'W', 'Ir']",orthorhombic,Pmmn,0.0081,-0.568,-0.0322,24,14.5078,85.62,29.097,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
eea900294e,Li2TiIr4W,"['Li', 'Ti', 'W', 'Ir']",orthorhombic,Pmmm,0.0032,-0.5071,-0.0334,24,15.0528,85.62,29.097,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
11c0d8513f,NaLi3LaP12Ir19,"['Li', 'Na', 'P', 'La', 'Ir']",monoclinic,Pm,0.0033,-0.5966,-0.0696,36,12.8014,85.61,28.676,2.0,3.0,7.5,2.5,"['battery', 'optical']",5
8b0302299d,Na3LiLaP12Ir19,"['Li', 'Na', 'P', 'La', 'Ir']",monoclinic,Pm,0.0056,-0.578,-0.078,36,12.7969,85.61,28.676,2.0,3.0,7.5,2.5,"['battery', 'optical']",5
ae3d7ff236,Li2Sn2PPt2,"['Li', 'P', 'Sn', 'Pt']",hexagonal,P6_3/mmc,0.0028,-0.6382,-0.0189,14,8.874,85.59,27.419,5.5,2.0,6.0,2.0,"['semiconductor', 'battery']",4
830a745511,Li6Ta5AlIr12,"['Li', 'Al', 'Ta', 'Ir']",orthorhombic,Pmmm,0.0019,-0.6297,-0.0187,24,15.8236,85.52,29.054,0.5,3.0,9.0,2.0,"['quantum', 'superalloy', 'defense']",4
c28a1fc028,Li2P2OsRu,"['Li', 'P', 'Ru', 'Os']",tetragonal,P-4m2,0.0044,-0.6067,-0.0662,6,6.5495,85.48,28.953,3.0,3.0,6.0,2.0,"['battery', 'defense']",4
fb4d29b92c,Li14TaNbP8,"['Li', 'P', 'Nb', 'Ta']",monoclinic,C2,1.6339,-0.7311,-0.0202,24,2.5094,85.45,21.271,5.0,3.0,15.0,2.0,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",4
f56e85c9d9,Li2Ni2P7(IrRu)5,"['Li', 'P', 'Ni', 'Ru', 'Ir']",monoclinic,Pm,0.0005,-0.5669,-0.0857,21,10.3918,85.3,28.539,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
3940edc363,Li2Ni5P7IrRu6,"['Li', 'P', 'Ni', 'Ru', 'Ir']",monoclinic,Pm,0.0015,-0.5935,-0.0788,21,8.025,85.3,28.539,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
710e994b74,Li2Ni5P7Ir2Ru5,"['Li', 'P', 'Ni', 'Ru', 'Ir']",monoclinic,Pm,,-0.5891,-0.0743,21,8.5066,85.3,28.539,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
d798b85304,Li2Ni5P7Ir3Ru4,"['Li', 'P', 'Ni', 'Ru', 'Ir']",monoclinic,Pm,0.0036,-0.5827,-0.0678,21,9.0342,85.3,28.539,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
be000932b2,Li2Co4P7Ir5Ru3,"['Li', 'P', 'Co', 'Ru', 'Ir']",monoclinic,Pm,,-0.5969,-0.079,21,10.321,85.3,28.539,2.0,3.0,7.5,2.5,"['battery', 'defense']",5
fe524a9ef4,LiCo20ReB6Mo,"['Li', 'B', 'Co', 'Mo', 'Re']",cubic,F-43m,0.0022,-0.2151,-0.0139,29,8.9262,85.23,26.51,2.0,3.0,10.5,2.5,"['battery', 'superalloy', 'defense']",5
77d7846687,LiTi7Re2(Si3C)2,"['Li', 'C', 'Si', 'Ti', 'Re']",trigonal,P312,,-0.7309,-0.0291,18,6.2646,85.14,26.638,3.0,3.0,9.0,2.5,"['battery', 'quantum', 'superalloy']",5
707ded8229,Li4Ta3Si4WO20,"['Li', 'O', 'Si', 'Ta', 'W']",triclinic,P1,2.6162,-3.064,-0.0076,32,5.0032,85.12,24.963,5.0,3.0,9.0,2.5,"['quantum', 'superalloy', 'defense']",5
4f5a378333,Li2TaSi2WO10,"['Li', 'O', 'Si', 'Ta', 'W']",monoclinic,P2_1,2.4139,-2.927,-0.0105,32,5.0186,85.12,24.963,5.0,3.0,9.0,2.5,"['quantum', 'superalloy', 'defense']",5
51dcb198cd,LiEr4Co13Re2(NiP3)4,"['Li', 'P', 'Co', 'Ni', 'Er', 'Re']",monoclinic,Pm,,-0.8541,-0.0325,36,8.9364,85.08,26.278,2.0,3.0,10.5,3.0,"['battery', 'superalloy']",6
cd6f793477,Li2Ti3AlIr6,"['Li', 'Al', 'Ti', 'Ir']",orthorhombic,Pmmn,0.0031,-0.8074,-0.0644,24,13.2298,85.07,28.854,0.5,3.0,9.0,2.0,"['battery', 'quantum', 'superalloy']",4
4e21b09266,Li2TaNb5(Co4P3)4,"['Li', 'P', 'Co', 'Nb', 'Ta']",orthorhombic,Amm2,inf,-0.7669,-0.0094,36,7.4015,85.07,21.022,2.5,3.0,18.0,2.5,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",5
d7dd329139,LiTi2AlIr4,"['Li', 'Al', 'Ti', 'Ir']",orthorhombic,Pmmm,0.0024,-0.8725,-0.0882,24,13.231,85.07,28.854,0.5,3.0,9.0,2.0,"['battery', 'quantum', 'superalloy']",4
e0dde63d97,LiTa2Nb(Co4P3)2,"['Li', 'P', 'Co', 'Nb', 'Ta']",orthorhombic,Amm2,0.0003,-0.7572,-0.0142,36,8.4511,85.07,21.022,2.5,3.0,18.0,2.5,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",5
6de507e7fe,LiTaNb2(Co4P3)2,"['Li', 'P', 'Co', 'Nb', 'Ta']",orthorhombic,Amm2,,-0.7651,-0.0124,36,7.736,85.07,21.022,2.5,3.0,18.0,2.5,"['battery', 'quantum', 'superalloy', 'defense', 'energy']",5
7f3d7b9aef,Li2Cd2H12IrRu,"['H', 'Li', 'Ru', 'Cd', 'Ir']",orthorhombic,Cmm2,1.5923,-0.2603,-0.0852,36,5.5073,85.05,28.514,5.5,3.0,3.0,2.5,['defense'],5
a9f60361df,Li2Ho6Co3P12Ir12Ru,"['Li', 'P', 'Co', 'Ru', 'Ho', 'Ir']",monoclinic,Pm,,-0.9731,-0.1327,36,11.9874,85.05,28.262,2.0,3.0,7.5,3.0,"['battery', 'defense']",6
67e5dbbc83,LiHf6Ti3Al12Pt7,"['Li', 'Al', 'Ti', 'Hf', 'Pt']",trigonal,R3m,0.0348,-0.8802,-0.0185,29,10.0324,84.95,27.219,1.0,3.0,10.5,2.5,"['battery', 'quantum', 'superalloy']",5
7b1d73b56a,Li8UTa6TiN16,"['Li', 'N', 'Ti', 'Ta', 'U']",triclinic,P1,0.3145,-1.2966,-0.0168,32,8.1904,84.92,24.54,3.0,3.0,12.0,2.5,"['battery', 'quantum', 'superalloy', 'energy']",5
6432b8cfc3,LiMnH6Ir,"['H', 'Li', 'Mn', 'Ir']",cubic,P-43m,0.9654,-0.3038,-0.1067,36,5.9152,84.91,29.037,5.0,3.0,3.0,2.0,['battery'],4
08cc2869a4,LiNbIrRh,"['Li', 'Nb', 'Rh', 'Ir']",cubic,F-43m,0.0001,-0.4772,-0.0123,4,11.1716,84.87,28.517,2.0,3.0,7.5,2.0,"['defense', 'energy']",4
c22173e869,Li2Dy5P12Ir16W,"['Li', 'P', 'Dy', 'W', 'Ir']",orthorhombic,Amm2,0.004,-0.9026,-0.0784,36,13.2989,84.86,28.928,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
e8e9c71027,LiZr3Ge6Ir7,"['Li', 'Ge', 'Zr', 'Ir']",trigonal,R-3m,0.0084,-0.7067,-0.056,17,12.419,84.83,28.665,3.0,3.0,6.0,2.0,"['optical', 'energy']",4
11a6a96c90,LiHfReH6,"['H', 'Li', 'Hf', 'Re']",cubic,F-43m,2.5792,-0.4792,-0.17,9,8.7028,84.82,26.997,5.0,3.0,6.0,2.0,"['superalloy', 'defense']",4
5cf42088e0,Li5Hf(TiIr2)6,"['Li', 'Ti', 'Hf', 'Ir']",orthorhombic,Pmmm,0.001,-0.7277,-0.027,24,13.6093,84.82,28.744,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
028729916c,Li2Zr6Ti2Al12Pt7,"['Li', 'Al', 'Ti', 'Zr', 'Pt']",orthorhombic,Imm2,0.0013,-0.9057,-0.0456,29,8.0507,84.8,27.07,0.5,2.0,12.0,2.5,"['battery', 'quantum', 'superalloy', 'energy']",5
7889ee6104,LiTi4MoIr2,"['Li', 'Ti', 'Mo', 'Ir']",orthorhombic,Pmmn,0.0018,-0.6048,-0.0357,16,9.3053,84.66,28.674,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
ab203aa492,LiTi8Mo3Ir4,"['Li', 'Ti', 'Mo', 'Ir']",orthorhombic,Pmmm,0.0059,-0.6257,-0.0233,16,9.8703,84.66,28.674,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
dbb1ed9c48,Li3Ti2MoIr6,"['Li', 'Ti', 'Mo', 'Ir']",orthorhombic,Pmmn,0.0024,-0.5464,-0.0071,24,13.6554,84.66,28.674,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
af2478b242,LiTi6Mo2Ir3,"['Li', 'Ti', 'Mo', 'Ir']",orthorhombic,Pmmn,0.0022,-0.6185,-0.0272,24,9.6722,84.66,28.674,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
9898217fbf,LiHo3ZnIn3Pt,"['Li', 'Zn', 'In', 'Ho', 'Pt']",hexagonal,P-6,0.0072,-0.6382,-0.0068,9,9.232,84.64,26.832,5.5,2.0,6.0,2.5,"['semiconductor', 'optical']",5
58169b6016,LiTb3ZnIn3Pt,"['Li', 'Zn', 'In', 'Tb', 'Pt']",hexagonal,P-6,0.0064,-0.6414,-0.013,9,8.9163,84.64,26.835,5.5,2.0,6.0,2.5,"['semiconductor', 'optical']",5
059f987de8,LiEr3ZnIn3Pt,"['Li', 'Zn', 'In', 'Er', 'Pt']",hexagonal,P-6,0.003,-0.6352,-0.0045,9,9.3995,84.64,26.832,5.5,2.0,6.0,2.5,"['semiconductor', 'optical']",5
a49538cf88,LiDy3ZnIn3Pt,"['Li', 'Zn', 'In', 'Dy', 'Pt']",hexagonal,P-6,0.0048,-0.6402,-0.0091,9,9.1041,84.64,26.833,5.5,2.0,6.0,2.5,"['semiconductor', 'optical']",5
ed39a6b679,Li14Ta2As7P,"['Li', 'P', 'As', 'Ta']",triclinic,P1,1.5868,-0.6967,-0.0065,24,3.781,84.62,21.243,7.0,3.0,12.0,2.0,"['semiconductor', 'battery', 'quantum', 'optical']",4
c27ef79744,Li7Zn(SiPt3)2,"['Li', 'Si', 'Zn', 'Pt']",trigonal,R3,,-0.7308,-0.0323,16,9.7421,84.57,27.384,5.0,2.0,6.0,2.0,"['semiconductor', 'optical']",4
e363e53de0,Li3ZnSiPt3,"['Li', 'Si', 'Zn', 'Pt']",trigonal,R32,,-0.7283,-0.0507,16,10.1024,84.57,27.384,5.0,2.0,6.0,2.0,"['semiconductor', 'optical']",4
cd67b39942,Li5P12Ir17Rh2,"['Li', 'P', 'Rh', 'Ir']",orthorhombic,Amm2,0.0001,-0.5858,-0.0796,36,12.0959,84.45,28.916,2.5,3.0,6.0,2.0,"['battery', 'defense']",4
8fa4224a64,LiMg3Ta2Nb5WN12,"['Li', 'N', 'Mg', 'Nb', 'Ta', 'W']",triclinic,P1,,-1.2925,-0.1113,24,8.3971,84.44,24.663,0.0,3.0,15.0,3.0,"['quantum', 'superalloy', 'defense', 'energy']",6
e75a83f218,LiHf2Sc5(P3Ir4)4,"['Li', 'P', 'Sc', 'Hf', 'Ir']",orthorhombic,Amm2,0.0119,-0.9346,-0.0251,36,12.2243,84.42,28.737,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
8f6d820eca,Na5Li3(P3Ir4)4,"['Li', 'Na', 'P', 'Ir']",hexagonal,P-62m,0.0079,-0.5728,-0.1215,36,10.9179,84.42,29.069,3.5,3.0,4.5,2.0,['battery'],4
5b0cb2ec62,NaLiP3Ir4,"['Li', 'Na', 'P', 'Ir']",hexagonal,P-6,,-0.5845,-0.1197,36,10.9337,84.42,29.069,3.5,3.0,4.5,2.0,['battery'],4
16912657aa,LiHf12Co5Os6,"['Li', 'Co', 'Hf', 'Os']",orthorhombic,Pmmm,0.0003,-0.5457,-0.0031,24,14.6857,84.41,28.564,0.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
b83df4dae8,LiLa16Cd3IrRu3,"['Li', 'Ru', 'Cd', 'La', 'Ir']",trigonal,R3m,,-0.3115,-0.0022,24,7.0406,84.34,28.286,3.0,3.0,6.0,2.5,"['optical', 'defense']",5
fe8f1da4ce,Li4ScP12Ir16Rh3,"['Li', 'P', 'Sc', 'Rh', 'Ir']",orthorhombic,Amm2,,-0.6493,-0.0765,36,11.9034,84.33,28.697,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
dbfa18f772,Li4ScP12Ir16Ru3,"['Li', 'P', 'Sc', 'Ru', 'Ir']",orthorhombic,Amm2,0.0022,-0.6319,-0.0884,36,11.9266,84.33,28.695,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
744b8f9a9c,Li4LaP12Ir19,"['Li', 'P', 'La', 'Ir']",orthorhombic,Amm2,0.0077,-0.6048,-0.0643,36,12.8119,84.33,28.865,2.5,3.0,6.0,2.0,"['battery', 'optical']",4
77c747ede2,Li2Sc3P12Ir10Ru9,"['Li', 'P', 'Sc', 'Ru', 'Ir']",orthorhombic,Amm2,0.0043,-0.7537,-0.0803,36,10.4925,84.33,28.695,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
610d78e6fd,Li2La5P12Ir17,"['Li', 'P', 'La', 'Ir']",orthorhombic,Amm2,0.004,-0.8646,-0.0572,36,12.4561,84.33,28.865,2.5,3.0,6.0,2.0,"['battery', 'optical']",4
d36dc4f0fd,Li2Sc5P12Ir16Rh,"['Li', 'P', 'Sc', 'Rh', 'Ir']",orthorhombic,Amm2,0.0006,-0.8456,-0.0641,36,11.6866,84.33,28.697,2.5,3.0,6.0,2.5,"['battery', 'defense']",5
75ddd8440c,LiLa16Cd3CoIr3,"['Li', 'Co', 'Cd', 'La', 'Ir']",trigonal,R3m,0.0057,-0.3694,-0.0001,24,7.307,84.26,28.25,3.0,3.0,6.0,2.5,"['battery', 'optical']",5
